survey_id,issue_question_id,original_question_id,policy_domain,policy_domain_label,issue_label,question_wording,question_wording_original,question_coding,question_recoded,fallback_variable,fallback_recoded,rule_kind,recode_type
cipo-E-1998-04_F1.sav,gal_soim_020,q7bd,soim,"Social Issues, Rights and Justice",Homosexuals as doctors,Do you think homosexuals should or should not be employed as doctors?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Doctor?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1999-04_F1.sav,gal_soim_020,q6bd,soim,"Social Issues, Rights and Justice",Homosexuals as doctors,Do you think homosexuals should or should not be employed as doctors?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Doctors?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-2000-02_F1.sav,gal_soim_020,dr,soim,"Social Issues, Rights and Justice",Homosexuals as doctors,Do you think homosexuals should or should not be employed as doctors?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Doctor?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-04_F1.sav,gal_soim_027,benefits,soim,"Social Issues, Rights and Justice",Same benefits for gay couples,Do you think that homosexual couples who are living as married should receive the same tax and employment benefits as heterosexual married couples?,"Do you or do you not think that homosexual couples, who are living as married, should receive the same tax and employment benefits as heterosexual married couples?","""1"" = ""SAME BENEFITS"", ""2"" = ""NOT SAME BENEFITS"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1996-10_F1.sav,gal_soim_027,clhomo,soim,"Social Issues, Rights and Justice",Same benefits for gay couples,Do you think that homosexual couples who are living as married should receive the same tax and employment benefits as heterosexual married couples?,Do you or do you not think that homosexual couples who are living as married should receive the same tax and employment benefits as heterosexual married couples?,"""1"" = ""SAME BENEFITS"", ""2"" = ""NOT SAME BENEFITS"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-2000-02_F1.sav,gal_soim_027,tax,soim,"Social Issues, Rights and Justice",Same benefits for gay couples,Do you think that homosexual couples who are living as married should receive the same tax and employment benefits as heterosexual married couples?,Do you or do you not think that homosexual couples who are living as married should receive the same tax and employment benefits as heterosexual married couples?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-107-2-E-1991-07_F1.sav,gal_soim_021,q8b,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","In you opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NOT"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED""",1=1; 2=0; 11=9999; 12=9999  [0/1],,,value_map,0/1/9999
cipo-532-1-E-1988-04_F1.sav,gal_soim_021,q10d,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","IN YOUR OPINION, SHOULD HOMOSEXUALS BE ALLOWED TO ADOPT CHILDREN OR NOT?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""11"" = ""NOT STATED"", ""99"" = ""BLANKS""",1=1; 2=0; 3=9999; 11=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-10_F1.sav,gal_soim_021,q5b,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","And, in your opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES, SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1996-10_F1.sav,gal_soim_021,adhomo,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","And, in your opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES, SHOULD"", ""2"" = ""NO , SHOULD NOT"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1998-04_F1.sav,gal_soim_021,q6c,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","And, in your opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES SHOULD"", ""2"" = ""NO SHOULD NOT"", ""3"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1999-04_F1.sav,gal_soim_021,q5c,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","And, in your opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-2000-02_F1.sav,gal_soim_021,adopt,soim,"Social Issues, Rights and Justice",Homosexuals adopt children,"In your opinion, should homosexuals be allowed to adopt children or not?","And, in your opinion, should homosexuals be allowed to adopt children or not?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-204-1-E-1992-04_F1.sav,gal_soim_022,q12a_c,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should or should not be employed in the following occupations? Members of Parliament,"""1"" = ""Support"", ""2"" = ""Do not support"", ""3"" = ""Don't know"", ""4"" = ""Not stated""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-532-1-E-1988-04_F1.sav,gal_soim_022,q9c,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,NOW I WOULD LIKE TO ASK YOU ABOUT HOMOSEXUALS IN SPECIFIC OCCUPATIONS. DO YOU THINK HOMOSEXUALS SHOULD OR SHOULD NOT BE EMPLOYED IN THE FOLLOWING OCCUPATIONS? M.P.,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DONT KNOW"", ""11"" = ""NOT STATED"", ""99"" = ""BLANKS""",1=1; 2=0; 3=9999; 11=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-10_F1.sav,gal_soim_022,q4#c,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like you to think of Homosexuals in specific occupations. Do you think homosexuals should or should not be employed in the following occupations? MPs?,"""1"" = ""SHOULD BE"", ""2"" = ""SHOULD NOT BE"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1996-10_F1.sav,gal_soim_022,hmop,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Members of Parliament?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1998-04_F1.sav,gal_soim_022,q7bc,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Members of Parliament?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1999-04_F1.sav,gal_soim_022,q6bc,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Members of Parliament?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-2000-02_F1.sav,gal_soim_022,mp,soim,"Social Issues, Rights and Justice",Homosexuals as MPs,Do you think homosexuals should or should not be employed as Members of Parliament?,Now I would like to ask you about homosexuals in specific occupations. Do you think homosexuals should (S) or should not (SN) be employed in the following occupations? Member of Parliament?,"""1"" = ""SHOULD"", ""2"" = ""SHOULD NOT"", ""3"" = ""DON'T KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-388-E-1976-05_F1.sav,gal_soim_010,q6b,soim,"Social Issues, Rights and Justice",Ban liquor advertising,What about advertising for liquor: do you think it should be banned or not?,WHAT ABOUT ADVERTISING FOR LIQUOR - DO YOU THINK IT SHOULD BE BANNED OR NOT?,"""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NO"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-449-2-E-1981-05_F1.sav,gal_soim_010,q7b,soim,"Social Issues, Rights and Justice",Ban liquor advertising,What about advertising for liquor: do you think it should be banned or not?,WHAT ABOUT ALL ADVERTISING FOR LIQUOR - DO YOU THINK IT SHOULD BE BANNED OR NOT?,"""5"" = ""YES, SHOULD"", ""6"" = ""NO, SHOULD NOT"", ""7"" = ""UNDECIDED"", ""8"" = ""NOT STATED""",5=1; 6=0; 7=9999; 8=9999  [0/1],,,value_map,0/1/9999
cipo-505-1-E-1986-01_F1.sav,gal_soim_010,q11b,soim,"Social Issues, Rights and Justice",Ban liquor advertising,What about advertising for liquor: do you think it should be banned or not?,WHAT ABOUT ALL ADVERTISING FOR LIQUOR - DO YOU THINK IT SHOULD BE BANNED OR NOT?,"""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NOT"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-002-1-E-1990-02_F1.sav,gal_idim_009,q13b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-003-1-E-1990-03_F1.sav,gal_idim_009,q16b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT A GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-004-1-E-1990-04_F1.sav,gal_idim_009,q7b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-005-1-E-1990-05_F1.sav,gal_idim_009,q8b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT A GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-006-1-E-1990-06_F1.sav,gal_idim_009,q8b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good think for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-006-2-E-1990-06_F1.sav,gal_idim_009,q5,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT GOOD THING"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-906-2-E-1989-06_F1.sav,gal_idim_009,q3c,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""NOT A GOOD THING"", ""11"" = ""CANT SAY"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-911-2-E-1989-11_F1.sav,gal_idim_009,q7b,idim,"Immigration, Diversity and Federalism",Meech Lake good for Canada,"Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","Overall, do you think the Meech Lake Accord will be a good thing or not a good thing for Canada?","""1"" = ""GOOD THING"", ""2"" = ""DISAPPROVE"", ""11"" = ""CANT SAY"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 99=9999; 12=9999  [0/1],,,value_map,0/1/9999
cipo-430b-E-1979-10_F1.sav,gal_soim_012,q9a,soim,"Social Issues, Rights and Justice",Appr local police performance,"Generally speaking, do you approve or disapprove of the way the police force in this community is performing its duties?","NOW A QUESTION ON THE POLICE FORCE IN THIS COMMUNITY. GENERALLY SPEAKING, DO YOU APPROVE OR DISAPPROVE OF THE WAY THEY ARE PERFORMING THEIR DUTIES?","""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""DON'T KNOW"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999; else=9999  [0/1],,,value_map,0/1/9999
cipo-490-2-E-1984-10_F1.sav,gal_soim_012,q8a,soim,"Social Issues, Rights and Justice",Appr local police performance,"Generally speaking, do you approve or disapprove of the way the police force in this community is performing its duties?","NOW A QUESTION ON THE POLICE FORCE IN THIS COMMUNITY... GENERALLY SPEAKING, DO YOU APPROVE OR DISAPPROVE OF THE WAY THEY ARE PERFORMING THEIR DUTIES?","""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-902-2-E-1989-02_F1.sav,gal_soim_012,q6a,soim,"Social Issues, Rights and Justice",Appr local police performance,"Generally speaking, do you approve or disapprove of the way the police force in this community is performing its duties?","Now a question about the police force in this community. Generally speaking, do you approve or disapprove of the way they are performing their duties?","""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""DONT KNOW"", ""11"" = ""REFUSED"", ""12"" = ""NOT STATED"", ""99"" = ""BLANK""",1=1; 2=0; 3=9999; 11=9999; 12=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-355-E-1972-009_F1.sav,gal_idim_006,q14a,idim,"Immigration, Diversity and Federalism","More power to provs, less to fed","Would you approve or disapprove if the provincial governments had more power in areas such as taxation and social security measures, and the federal government had less?","AS YOU MAY KNOW, PROVINCIAL GOVERNMENTS ARE ASKING FOR MORE RESPONSIBILITIES IN SUCH AREAS AS TAXATION AND SOCIAL SECURITY MEASURES - LIKE WELFARE, PENSIONS, AND SO ON. WOULD YOU APPROVE OR DISAPPROVE IF THE PROVINCIAL GOVERNMENTS HAD MORE POWER IN THESE FIELDS AND THE FEDERAL GOVERNMENT HAD LESS?","""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""UNDECIDED""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cipo-402-E-1977-07_F1.sav,gal_idim_006,q7a,idim,"Immigration, Diversity and Federalism","More power to provs, less to fed","Would you approve or disapprove if the provincial governments had more power in areas such as taxation and social security measures, and the federal government had less?","AS YOU MAY KNOW, PROVINCIAL GOVERNMENTS ARE ASKING FOR RESPONSIBILITIES IN SUCH AREAS AS TAXATION AND SOCIAL SECURITY MEASURES - LIKE WELFARE, PENSIONS, AND SO ON. WOULD YOU APPROVE OR DISAPPROVE IF THE PROVINCIAL GOVERNMENTS HAD MORE POWER IN THESE FIELDS AND THE FEDERAL GOVERNMENT HAD LESS?","""1"" = ""APPROVE"", ""2"" = ""DISAPROVE"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED"", ""5"" = ""WILD CODE"", ""6"" = ""WILD CODE 2"", ""7"" = ""WILD CODE 3""",1=1; 2=0; 3=9999; 4=9999; 5:7=9999  [0/1],,,value_map,0/1/9999
cipo-416a-E-1978-09_F1.sav,gal_idim_006,q5b,idim,"Immigration, Diversity and Federalism","More power to provs, less to fed","Would you approve or disapprove if the provincial governments had more power in areas such as taxation and social security measures, and the federal government had less?","AS YOU MAY KNOW, PROVINCIAL GOVERNMENTS ARE ASKING FOR MORE RESPONSIBILITIES IN SUCH AREAS AS TAXATION AND SOCIAL SECURITY MEASURES - LIKE WELFARE, PENSIONS AND SO ON. WOULD YOU APPROVE OR DISAPPROVE IF THE PROVINCIAL GOVERNMENTS HAD MORE POWER IN THESE FIELDS AND THE FEDERAL GOVERNMENT HAD LESS?","""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-022z-E-1993-12_F1.sav,gal_idim_012,q9b,idim,"Immigration, Diversity and Federalism",Cdn economy if Quebec separates,"If Quebec were to separate from Canada, do you think Canada's economy would be better off, worse off, or remain the same?","If Quebec was to seperate from Canada and become an independent country, do you think Canada's economy would be better off, worse off, or remain the same?","""1"" = ""be better off"", ""2"" = ""be worse off"", ""3"" = ""remain the same"", ""4"" = ""Do not know"", ""5"" = ""Refused""",1=1; 2=-1; 3=0; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-101-1-E-1991-01_F1.sav,gal_idim_012,q11,idim,"Immigration, Diversity and Federalism",Cdn economy if Quebec separates,"If Quebec were to separate from Canada, do you think Canada's economy would be better off, worse off, or remain the same?","Do you think that the rest of Canada will be economically better off or worse off if Quebec separates, or will it have no economic effect?","""1"" = ""BETTER OFF"", ""2"" = ""WORSE OFF"", ""3"" = ""NO EFFECT"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED""",1=1; 2=-1; 3=0; 11=9999; 12=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-E-1994-09_F1.sav,gal_idim_012,q7a_q,idim,"Immigration, Diversity and Federalism",Cdn economy if Quebec separates,"If Quebec were to separate from Canada, do you think Canada's economy would be better off, worse off, or remain the same?","If Quebec was to seperate from Canada and become an independant country, do you think Canada's economy would be better off, worse off or remain the same?","""1"" = ""BETTER OFF"", ""2"" = ""WORSE OFF"", ""3"" = ""REMAIN THE SAME"", ""4"" = ""DONT KNOW"", ""5"" = ""REFUSED""",1=1; 2=-1; 3=0; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-022z-E-1993-12_F1.sav,gal_idim_013,q9c,idim,"Immigration, Diversity and Federalism",Que economy if Quebec separates,"If Quebec were to separate from Canada, do you think Quebec's economy would be better off, worse off, or remain the same?","How about Quebec's economy? Do you think it would be better off, worse off, or about the same?","""1"" = ""be better off"", ""2"" = ""be worse off"", ""3"" = ""remain the same"", ""4"" = ""Do not know"", ""5"" = ""Refused""",1=1; 2=-1; 3=0; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-101-1-E-1991-01_F1.sav,gal_idim_013,q10,idim,"Immigration, Diversity and Federalism",Que economy if Quebec separates,"If Quebec were to separate from Canada, do you think Quebec's economy would be better off, worse off, or remain the same?","Do you think that Quebec will be economically better off or worse off if it separates from the rest of Canada, or will it have no economic effect?","""1"" = ""BETTER OFF"", ""2"" = ""WORSE OFF"", ""3"" = ""NO EFFECT"", ""11"" = ""DONT KNOW"", ""12"" = ""NOT STATED""",1=1; 2=-1; 3=0; 11=9999; 12=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-E-1994-09_F1.sav,gal_idim_013,q7b_q,idim,"Immigration, Diversity and Federalism",Que economy if Quebec separates,"If Quebec were to separate from Canada, do you think Quebec's economy would be better off, worse off, or remain the same?","How about Quebec's economy, do you think it would be better off, worse off, or remain the same?","""1"" = ""BETTER OFF"", ""2"" = ""WORSE OFF"", ""3"" = ""REMAIN THE SAME"", ""4"" = ""DONT KNOW"", ""5"" = ""REFUSED""",1=1; 2=-1; 3=0; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-186-E-1976-07_F1.sav,gal_idim_004,q7,idim,"Immigration, Diversity and Federalism",Strength of separatism in Quebec,"How strong do you, yourself, think the wish for separatism is among the people of the province of Quebec?","HOW STRONG DO YOU, YOURSELF, THINK THE WISH FOR SEPARATISM IS AMONG THE PEOPLE OF QUEBEC PROVINCE?","""1"" = ""VERY STRONG"", ""2"" = ""FAIRLY STRONG"", ""3"" = ""NOT VERY STRONG"", ""4"" = ""CAN'T SAY"", ""5"" = ""NOT STATED""",1=1; 2=0; 3=-1; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-326-E-1967-11_F1.sav,gal_idim_004,q5,idim,"Immigration, Diversity and Federalism",Strength of separatism in Quebec,"How strong do you, yourself, think the wish for separatism is among the people of the province of Quebec?","HOW STRONG DO YOU, YOURSELF, THINK THE WISH FOR SEPARATISM IS, AMONG THE PEOPLE OF QUEBEC PROVINCE - VERY STRONG, OR NOT VERY STRONG?","""1"" = ""VERY STRONG"", ""2"" = ""FAIRLY STRONG"", ""3"" = ""NOT VERY STRONG"", ""4"" = ""CAN'T SAY""",1=1; 2=0; 3=-1; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-473-1-E-1983-05_F1.sav,gal_idim_004,q6,idim,"Immigration, Diversity and Federalism",Strength of separatism in Quebec,"How strong do you, yourself, think the wish for separatism is among the people of the province of Quebec?","HOW STRONG DO YOU, YOURSELF, THINK THE WISH FOR SEPARATISM IS AMONG THE PEOPLE OF THE PROVINCE OF QUEBEC - VERY STRONG, FAIRLY STRONG, OR NOT VERY STRONG?","""1"" = ""VERY STRONG"", ""2"" = ""FAIRLY STRONG"", ""3"" = ""NOT VERY STRONG"", ""4"" = ""CAN'T SAY"", ""5"" = ""NOT STATED""",1=1; 2=0; 3=-1; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-476-1-E-1983-08_F1.sav,gal_idim_004,q9,idim,"Immigration, Diversity and Federalism",Strength of separatism in Quebec,"How strong do you, yourself, think the wish for separatism is among the people of the province of Quebec?","HOW STRONG DO YOU, YOURSELF, THINK THE WISH FOR SEPARATISM IS, AMONG THE PEOPLE OF THE PROVINCE OF QUEBEC - VERY STRONG, OR NOT VERY STRONG?","""1"" = ""VERY STRONG"", ""2"" = ""FAIRLY STRONG"", ""3"" = ""NOT VERY STRONG"", ""4"" = ""CAN'T SAY"", ""5"" = ""NOT STATED""",1=1; 2=0; 3=-1; 4=9999; 5=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-430b-E-1979-10_F1.sav,gal_idim_008,q9b,idim,"Immigration, Diversity and Federalism",Police prejudice vs racial minorities,"In your community, do you believe that there is prejudice among police officers towards minority racial groups or not?","IN THIS COMMUNITY, DO YOU BELIEVE THAT THERE IS PREJUDICE AMONG POLICE OFFICERS TOWARDS MINORITY RACIAL GROUPS OR NOT?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DON'T KNOW"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-490-2-E-1984-10_F1.sav,gal_idim_008,q8b,idim,"Immigration, Diversity and Federalism",Police prejudice vs racial minorities,"In your community, do you believe that there is prejudice among police officers towards minority racial groups or not?","IN THIS COMMUNITY, DO YOU BELIVE THAT THERE IS PREJUDICE AMONG POLICE OFFICERS TOWARDS MINORITY RACIAL GROUPS OR NOT?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-902-2-E-1989-02_F1.sav,gal_idim_008,q6b,idim,"Immigration, Diversity and Federalism",Police prejudice vs racial minorities,"In your community, do you believe that there is prejudice among police officers towards minority racial groups or not?","In this community, do you believe that there is prejudice among police officers towards minority racial groups or not?","""1"" = ""YES"", ""2"" = ""NO"", ""11"" = ""DONT KNOW"", ""99"" = ""BLANK""",1=1; 2=0; 11=9999; 99=9999  [0/1],,,value_map,0/1/9999
cipo-E-1994-11_F1.sav,gal_idim_008,q15b,idim,"Immigration, Diversity and Federalism",Police prejudice vs racial minorities,"In your community, do you believe that there is prejudice among police officers towards minority racial groups or not?","In your community, do you believe that there is prejudice among police officers towards minority racial groups or not?","""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
